timestamp,faces CPU,faces mem,load CPU,load mem,iperf CPU,iperf mem,gke CPU,gke mem,k8s CPU,k8s mem,data-plane CPU,data-plane mem,control-plane CPU,control-plane mem,mesh CPU,mesh mem,non-mesh CPU,non-mesh mem,business CPU,business mem,overhead CPU,overhead mem,total CPU,total mem,load app CPU,load app mem,load mesh CPU,load mesh mem,wrk2 app CPU,wrk2 app mem,wrk2 mesh CPU,wrk2 mesh mem,iperf app CPU,iperf app mem,iperf mesh CPU,iperf mesh mem,iperf-client app CPU,iperf-client app mem,iperf-client mesh CPU,iperf-client mesh mem,faces-gui app CPU,faces-gui app mem,faces-gui mesh CPU,faces-gui mesh mem,face app CPU,face app mem,face mesh CPU,face mesh mem,smiley app CPU,smiley app mem,smiley mesh CPU,smiley mesh mem,smiley2 app CPU,smiley2 app mem,smiley2 mesh CPU,smiley2 mesh mem,smiley3 app CPU,smiley3 app mem,smiley3 mesh CPU,smiley3 mesh mem,color app CPU,color app mem,color mesh CPU,color mesh mem,color2 app CPU,color2 app mem,color2 mesh CPU,color2 mesh mem,color3 app CPU,color3 app mem,color3 mesh CPU,color3 mesh mem,linkerd-destination mesh CPU,linkerd-destination mesh mem,linkerd-identity mesh CPU,linkerd-identity mesh mem,linkerd-proxy-injector mesh CPU,linkerd-proxy-injector mesh mem,istiod mesh CPU,istiod mesh mem,istio-ingressgateway mesh CPU,istio-ingressgateway mesh mem,waypoint mesh CPU,waypoint mesh mem,ztunnel mesh CPU,ztunnel mesh mem
2025-03-27 16:20:10,2509571,141594624,,,,,13393405,267902976,37957443,849657856,20839255,239861760,4558260,131653632,25397515,371515392,2509571,141594624,27907086,513110016,51350848,1117560832,79257934,1630670848,,,,,,,,,,,,,,,,,2432,9170944,,,1457330,54259712,,,0,28807168,,,2788,6541312,,,2000,5971968,,,1037816,24219648,,,2866,6291456,,,4339,6332416,,,,,,,,,4558260,131653632,,,16271341,202022912,4567914,37838848
2025-03-27 16:20:20,2509571,141594624,,,,,13393405,267902976,37957443,849657856,20839255,239861760,4558260,131653632,25397515,371515392,2509571,141594624,27907086,513110016,51350848,1117560832,79257934,1630670848,,,,,,,,,,,,,,,,,2432,9170944,,,1457330,54259712,,,0,28807168,,,2788,6541312,,,2000,5971968,,,1037816,24219648,,,2866,6291456,,,4339,6332416,,,,,,,,,4558260,131653632,,,16271341,202022912,4567914,37838848
2025-03-27 16:20:30,55794300,141533184,21503312,21118976,,,12225285,269791232,40785847,850280448,122165094,242999296,5688647,132796416,127853741,375795712,77297612,162652160,205151353,538447872,53011132,1120071680,258162485,1658519552,,,,,21503312,21118976,,,,,,,,,,,1389,9170944,,,43986927,53813248,,,3943305,29007872,,,0,6541312,,,808,5971968,,,7858889,24403968,,,1865,6291456,,,1117,6332416,,,,,,,,,5688647,132796416,,,43824639,204140544,78340455,38858752
2025-03-27 16:20:41,55794300,141533184,21503312,21118976,,,12225285,269791232,40785847,850280448,122165094,242999296,5688647,132796416,127853741,375795712,77297612,162652160,205151353,538447872,53011132,1120071680,258162485,1658519552,,,,,21503312,21118976,,,,,,,,,,,1389,9170944,,,43986927,53813248,,,3943305,29007872,,,0,6541312,,,808,5971968,,,7858889,24403968,,,1865,6291456,,,1117,6332416,,,,,,,,,5688647,132796416,,,43824639,204140544,78340455,38858752
2025-03-27 16:20:51,55794300,141533184,21503312,21118976,,,12225285,269791232,40785847,850280448,122165094,242999296,5688647,132796416,127853741,375795712,77297612,162652160,205151353,538447872,53011132,1120071680,258162485,1658519552,,,,,21503312,21118976,,,,,,,,,,,1389,9170944,,,43986927,53813248,,,3943305,29007872,,,0,6541312,,,808,5971968,,,7858889,24403968,,,1865,6291456,,,1117,6332416,,,,,,,,,5688647,132796416,,,43824639,204140544,78340455,38858752
2025-03-27 16:21:01,530479827,131670016,22787302,21123072,,,14060799,269393920,63377563,848629760,572344132,245432320,3125997,133099520,575470129,378531840,553267129,152793088,1128737258,531324928,77438362,1118023680,1206175620,1649348608,,,,,22787302,21123072,,,,,,,,,,,572,9170944,,,448000815,44105728,,,42623214,28942336,,,3033,6541312,,,3825,5971968,,,39845703,24313856,,,887,6291456,,,1778,6332416,,,,,,,,,3125997,133099520,,,309072013,204824576,263272119,40607744
2025-03-27 16:21:11,530479827,131670016,22787302,21123072,,,14060799,269393920,63377563,848629760,572344132,245432320,3125997,133099520,575470129,378531840,553267129,152793088,1128737258,531324928,77438362,1118023680,1206175620,1649348608,,,,,22787302,21123072,,,,,,,,,,,572,9170944,,,448000815,44105728,,,42623214,28942336,,,3033,6541312,,,3825,5971968,,,39845703,24313856,,,887,6291456,,,1778,6332416,,,,,,,,,3125997,133099520,,,309072013,204824576,263272119,40607744
2025-03-27 16:21:21,530479827,131670016,22787302,21123072,,,14060799,269393920,63377563,848629760,572344132,245432320,3125997,133099520,575470129,378531840,553267129,152793088,1128737258,531324928,77438362,1118023680,1206175620,1649348608,,,,,22787302,21123072,,,,,,,,,,,572,9170944,,,448000815,44105728,,,42623214,28942336,,,3033,6541312,,,3825,5971968,,,39845703,24313856,,,887,6291456,,,1778,6332416,,,,,,,,,3125997,133099520,,,309072013,204824576,263272119,40607744
2025-03-27 16:21:31,506487727,132112384,23503295,21118976,,,12897850,268746752,60213073,851431424,571786059,244191232,4305490,134062080,576091549,378253312,529991022,153231360,1106082571,531484672,73110923,1120178176,1179193494,1651662848,,,,,23503295,21118976,,,,,,,,,,,2157,9170944,,,414481584,45539328,,,46881989,28504064,,,0,6541312,,,0,5971968,,,45119448,23760896,,,1051,6291456,,,1498,6332416,,,,,,,,,4305490,134062080,,,293986185,205197312,277799874,38993920
2025-03-27 16:21:41,506487727,132112384,23503295,21118976,,,12897850,268746752,60213073,851431424,571786059,244191232,4305490,134062080,576091549,378253312,529991022,153231360,1106082571,531484672,73110923,1120178176,1179193494,1651662848,,,,,23503295,21118976,,,,,,,,,,,2157,9170944,,,414481584,45539328,,,46881989,28504064,,,0,6541312,,,0,5971968,,,45119448,23760896,,,1051,6291456,,,1498,6332416,,,,,,,,,4305490,134062080,,,293986185,205197312,277799874,38993920
2025-03-27 16:21:51,506487727,132112384,23503295,21118976,,,12897850,268746752,60213073,851431424,571786059,244191232,4305490,134062080,576091549,378253312,529991022,153231360,1106082571,531484672,73110923,1120178176,1179193494,1651662848,,,,,23503295,21118976,,,,,,,,,,,2157,9170944,,,414481584,45539328,,,46881989,28504064,,,0,6541312,,,0,5971968,,,45119448,23760896,,,1051,6291456,,,1498,6332416,,,,,,,,,4305490,134062080,,,293986185,205197312,277799874,38993920
2025-03-27 16:22:02,545542696,132042752,23028281,21118976,,,14504011,270094336,61655939,854097920,546083156,243937280,4159593,133337088,550242749,377274368,568570977,153161728,1118813726,530436096,76159950,1124192256,1194973676,1654628352,,,,,23028281,21118976,,,,,,,,,,,821,9170944,,,457171833,45248512,,,46372017,28811264,,,3140,6541312,,,4483,5971968,,,41986103,23674880,,,1790,6291456,,,2509,6332416,,,,,,,,,4159593,133337088,,,282849042,204996608,263234114,38940672
2025-03-27 16:22:12,545542696,132042752,23028281,21118976,,,14504011,270094336,61655939,854097920,546083156,243937280,4159593,133337088,550242749,377274368,568570977,153161728,1118813726,530436096,76159950,1124192256,1194973676,1654628352,,,,,23028281,21118976,,,,,,,,,,,821,9170944,,,457171833,45248512,,,46372017,28811264,,,3140,6541312,,,4483,5971968,,,41986103,23674880,,,1790,6291456,,,2509,6332416,,,,,,,,,4159593,133337088,,,282849042,204996608,263234114,38940672
2025-03-27 16:22:22,545542696,132042752,23028281,21118976,,,14504011,270094336,61655939,854097920,546083156,243937280,4159593,133337088,550242749,377274368,568570977,153161728,1118813726,530436096,76159950,1124192256,1194973676,1654628352,,,,,23028281,21118976,,,,,,,,,,,821,9170944,,,457171833,45248512,,,46372017,28811264,,,3140,6541312,,,4483,5971968,,,41986103,23674880,,,1790,6291456,,,2509,6332416,,,,,,,,,4159593,133337088,,,282849042,204996608,263234114,38940672
2025-03-27 16:22:32,542792374,132005888,23496103,21118976,,,11293195,270495744,61139749,855527424,563826792,243941376,4094307,133627904,567921099,377569280,566288477,153124864,1134209576,530694144,72432944,1126023168,1206642520,1656717312,,,,,23496103,21118976,,,,,,,,,,,1930,9170944,,,455540858,44527616,,,45881174,28987392,,,0,6541312,,,0,5971968,,,41366274,24182784,,,2138,6291456,,,0,6332416,,,,,,,,,4094307,133627904,,,299219669,204967936,264607123,38973440
2025-03-27 16:22:42,542792374,132005888,23496103,21118976,,,11293195,270495744,61139749,855527424,563826792,243941376,4094307,133627904,567921099,377569280,566288477,153124864,1134209576,530694144,72432944,1126023168,1206642520,1656717312,,,,,23496103,21118976,,,,,,,,,,,1930,9170944,,,455540858,44527616,,,45881174,28987392,,,0,6541312,,,0,5971968,,,41366274,24182784,,,2138,6291456,,,0,6332416,,,,,,,,,4094307,133627904,,,299219669,204967936,264607123,38973440
2025-03-27 16:22:52,542792374,132005888,23496103,21118976,,,11293195,270495744,61139749,855527424,563826792,243941376,4094307,133627904,567921099,377569280,566288477,153124864,1134209576,530694144,72432944,1126023168,1206642520,1656717312,,,,,23496103,21118976,,,,,,,,,,,1930,9170944,,,455540858,44527616,,,45881174,28987392,,,0,6541312,,,0,5971968,,,41366274,24182784,,,2138,6291456,,,0,6332416,,,,,,,,,4094307,133627904,,,299219669,204967936,264607123,38973440
2025-03-27 16:23:02,541789138,129896448,23390246,21118976,,,13459141,272261120,61780124,851775488,532459919,244178944,3194791,133365760,535654710,377544704,565179384,151015424,1100834094,528560128,75239265,1124036608,1176073359,1652596736,,,,,23390246,21118976,,,,,,,,,,,2007,9170944,,,455023057,42938368,,,46028447,28647424,,,2791,6541312,,,2897,5971968,,,40725945,24002560,,,1174,6291456,,,2820,6332416,,,,,,,,,3194791,133365760,,,280623314,205266944,251836605,38912000
2025-03-27 16:23:12,541789138,129896448,23390246,21118976,,,13459141,272261120,61780124,851775488,532459919,244178944,3194791,133365760,535654710,377544704,565179384,151015424,1100834094,528560128,75239265,1124036608,1176073359,1652596736,,,,,23390246,21118976,,,,,,,,,,,2007,9170944,,,455023057,42938368,,,46028447,28647424,,,2791,6541312,,,2897,5971968,,,40725945,24002560,,,1174,6291456,,,2820,6332416,,,,,,,,,3194791,133365760,,,280623314,205266944,251836605,38912000
2025-03-27 16:23:23,541789138,129896448,23390246,21118976,,,13459141,272261120,61780124,851775488,532459919,244178944,3194791,133365760,535654710,377544704,565179384,151015424,1100834094,528560128,75239265,1124036608,1176073359,1652596736,,,,,23390246,21118976,,,,,,,,,,,2007,9170944,,,455023057,42938368,,,46028447,28647424,,,2791,6541312,,,2897,5971968,,,40725945,24002560,,,1174,6291456,,,2820,6332416,,,,,,,,,3194791,133365760,,,280623314,205266944,251836605,38912000
2025-03-27 16:23:33,491878016,133144576,23046064,21118976,,,11561556,273133568,62770375,847011840,575770513,244215808,3690737,124854272,579461250,369070080,514924080,154263552,1094385330,523333632,74331931,1120145408,1168717261,1643479040,,,,,23046064,21118976,,,,,,,,,,,1041,9170944,,,406311898,45953024,,,45654281,29016064,,,0,6541312,,,0,5971968,,,39909971,23867392,,,0,6291456,,,825,6332416,,,,,,,,,3690737,124854272,,,306869339,205279232,268901174,38936576
2025-03-27 16:23:43,491878016,133144576,23046064,21118976,,,11561556,273133568,62770375,847011840,575770513,244215808,3690737,124854272,579461250,369070080,514924080,154263552,1094385330,523333632,74331931,1120145408,1168717261,1643479040,,,,,23046064,21118976,,,,,,,,,,,1041,9170944,,,406311898,45953024,,,45654281,29016064,,,0,6541312,,,0,5971968,,,39909971,23867392,,,0,6291456,,,825,6332416,,,,,,,,,3690737,124854272,,,306869339,205279232,268901174,38936576
