timestamp,faces CPU,faces mem,load CPU,load mem,iperf CPU,iperf mem,gke CPU,gke mem,k8s CPU,k8s mem,data-plane CPU,data-plane mem,control-plane CPU,control-plane mem,mesh CPU,mesh mem,non-mesh CPU,non-mesh mem,business CPU,business mem,overhead CPU,overhead mem,total CPU,total mem,load app CPU,load app mem,load mesh CPU,load mesh mem,wrk2 app CPU,wrk2 app mem,wrk2 mesh CPU,wrk2 mesh mem,iperf app CPU,iperf app mem,iperf mesh CPU,iperf mesh mem,iperf-client app CPU,iperf-client app mem,iperf-client mesh CPU,iperf-client mesh mem,faces-gui app CPU,faces-gui app mem,faces-gui mesh CPU,faces-gui mesh mem,face app CPU,face app mem,face mesh CPU,face mesh mem,smiley app CPU,smiley app mem,smiley mesh CPU,smiley mesh mem,smiley2 app CPU,smiley2 app mem,smiley2 mesh CPU,smiley2 mesh mem,smiley3 app CPU,smiley3 app mem,smiley3 mesh CPU,smiley3 mesh mem,color app CPU,color app mem,color mesh CPU,color mesh mem,color2 app CPU,color2 app mem,color2 mesh CPU,color2 mesh mem,color3 app CPU,color3 app mem,color3 mesh CPU,color3 mesh mem,linkerd-destination mesh CPU,linkerd-destination mesh mem,linkerd-identity mesh CPU,linkerd-identity mesh mem,linkerd-proxy-injector mesh CPU,linkerd-proxy-injector mesh mem,istiod mesh CPU,istiod mesh mem,istio-ingressgateway mesh CPU,istio-ingressgateway mesh mem,waypoint mesh CPU,waypoint mesh mem,ztunnel mesh CPU,ztunnel mesh mem
2025-03-28 02:22:49,264131,127430656,,,,,23229639,281161728,49772713,717385728,7133020,118308864,14380916,250933248,21513936,369242112,264131,127430656,21778067,496672768,73002352,998547456,94780419,1495220224,,,,,,,,,,,,,,,,,4475,11587584,797724,12185600,68065,42405888,980042,26243072,0,25153536,1088268,17367040,7370,6545408,845934,12316672,6758,6217728,897440,11800576,170658,23076864,882755,13721600,3996,6418432,804948,12328960,2809,6025216,835909,12345344,10496956,136253440,1959740,49115136,1924220,65564672,,,,,,,,
2025-03-28 02:22:59,264131,127430656,,,,,23229639,281161728,49772713,717385728,7133020,118308864,14380916,250933248,21513936,369242112,264131,127430656,21778067,496672768,73002352,998547456,94780419,1495220224,,,,,,,,,,,,,,,,,4475,11587584,797724,12185600,68065,42405888,980042,26243072,0,25153536,1088268,17367040,7370,6545408,845934,12316672,6758,6217728,897440,11800576,170658,23076864,882755,13721600,3996,6418432,804948,12328960,2809,6025216,835909,12345344,10496956,136253440,1959740,49115136,1924220,65564672,,,,,,,,
2025-03-28 02:23:09,264131,127430656,,,,,23229639,281161728,49772713,717385728,7133020,118308864,14380916,250933248,21513936,369242112,264131,127430656,21778067,496672768,73002352,998547456,94780419,1495220224,,,,,,,,,,,,,,,,,4475,11587584,797724,12185600,68065,42405888,980042,26243072,0,25153536,1088268,17367040,7370,6545408,845934,12316672,6758,6217728,897440,11800576,170658,23076864,882755,13721600,3996,6418432,804948,12328960,2809,6025216,835909,12345344,10496956,136253440,1959740,49115136,1924220,65564672,,,,,,,,
2025-03-28 02:23:19,485947564,128544768,37426130,21311488,,,26709401,279785472,177453264,725958656,290470181,144867328,28662041,256954368,319132222,401821696,523373694,149856256,842505916,551677952,204162665,1005744128,1046668581,1557422080,,,,,37426130,21311488,77405537,27930624,,,,,,,,,0,11587584,859306,11927552,412467448,43704320,137302803,24399872,36241488,24854528,41342408,17551360,0,6545408,820401,12578816,0,6217728,875220,11800576,37235583,23191552,30280412,14000128,1824,6418432,806313,12333056,1221,6025216,777781,12345344,17969340,136187904,2795928,49176576,7896773,71589888,,,,,,,,
2025-03-28 02:23:30,485947564,128544768,37426130,21311488,,,26709401,279785472,177453264,725958656,290470181,144867328,28662041,256954368,319132222,401821696,523373694,149856256,842505916,551677952,204162665,1005744128,1046668581,1557422080,,,,,37426130,21311488,77405537,27930624,,,,,,,,,0,11587584,859306,11927552,412467448,43704320,137302803,24399872,36241488,24854528,41342408,17551360,0,6545408,820401,12578816,0,6217728,875220,11800576,37235583,23191552,30280412,14000128,1824,6418432,806313,12333056,1221,6025216,777781,12345344,17969340,136187904,2795928,49176576,7896773,71589888,,,,,,,,
2025-03-28 02:23:40,485947564,128544768,37426130,21311488,,,26709401,279785472,177453264,725958656,290470181,144867328,28662041,256954368,319132222,401821696,523373694,149856256,842505916,551677952,204162665,1005744128,1046668581,1557422080,,,,,37426130,21311488,77405537,27930624,,,,,,,,,0,11587584,859306,11927552,412467448,43704320,137302803,24399872,36241488,24854528,41342408,17551360,0,6545408,820401,12578816,0,6217728,875220,11800576,37235583,23191552,30280412,14000128,1824,6418432,806313,12333056,1221,6025216,777781,12345344,17969340,136187904,2795928,49176576,7896773,71589888,,,,,,,,
2025-03-28 02:23:50,1286935370,130433024,35330459,21110784,,,18704638,280956928,351653603,717393920,638793692,146350080,13974568,257114112,652768260,403464192,1322265829,151543808,1975034089,555008000,370358241,998350848,2345392330,1553358848,,,,,35330459,21110784,67627147,28688384,,,,,,,,,1221,11587584,715381,11927552,1086864123,44806144,348758159,26783744,111624066,24989696,139489244,16338944,4149,6545408,786299,12316672,6218,6217728,778372,12062720,88428154,23842816,79140991,13557760,4463,6418432,766377,12328960,2976,6025216,731722,12345344,10480985,136302592,1683910,49201152,1809673,71610368,,,,,,,,
2025-03-28 02:24:00,1286935370,130433024,35330459,21110784,,,18704638,280956928,351653603,717393920,638793692,146350080,13974568,257114112,652768260,403464192,1322265829,151543808,1975034089,555008000,370358241,998350848,2345392330,1553358848,,,,,35330459,21110784,67627147,28688384,,,,,,,,,1221,11587584,715381,11927552,1086864123,44806144,348758159,26783744,111624066,24989696,139489244,16338944,4149,6545408,786299,12316672,6218,6217728,778372,12062720,88428154,23842816,79140991,13557760,4463,6418432,766377,12328960,2976,6025216,731722,12345344,10480985,136302592,1683910,49201152,1809673,71610368,,,,,,,,
2025-03-28 02:24:10,1286935370,130433024,35330459,21110784,,,18704638,280956928,351653603,717393920,638793692,146350080,13974568,257114112,652768260,403464192,1322265829,151543808,1975034089,555008000,370358241,998350848,2345392330,1553358848,,,,,35330459,21110784,67627147,28688384,,,,,,,,,1221,11587584,715381,11927552,1086864123,44806144,348758159,26783744,111624066,24989696,139489244,16338944,4149,6545408,786299,12316672,6218,6217728,778372,12062720,88428154,23842816,79140991,13557760,4463,6418432,766377,12328960,2976,6025216,731722,12345344,10480985,136302592,1683910,49201152,1809673,71610368,,,,,,,,
2025-03-28 02:24:20,1298538527,132653056,34904457,21110784,,,21162978,281784320,354366591,718389248,635563839,147095552,12386024,257359872,647949863,404455424,1333442984,153763840,1981392847,558219264,375529569,1000173568,2356922416,1558392832,,,,,34904457,21110784,66588843,28577792,,,,,,,,,2414,11587584,756225,11931648,1100905960,46313472,345597982,26824704,110692890,25284608,139530963,17207296,0,6545408,791539,12316672,0,6217728,813869,11800576,86937263,24260608,79899233,13762560,0,6418432,789021,12328960,0,6025216,796164,12345344,9153247,136298496,1509675,49192960,1723102,71868416,,,,,,,,
