timestamp,faces CPU,faces mem,load CPU,load mem,iperf CPU,iperf mem,gke CPU,gke mem,k8s CPU,k8s mem,data-plane CPU,data-plane mem,control-plane CPU,control-plane mem,mesh CPU,mesh mem,non-mesh CPU,non-mesh mem,business CPU,business mem,overhead CPU,overhead mem,total CPU,total mem,load app CPU,load app mem,load mesh CPU,load mesh mem,wrk2 app CPU,wrk2 app mem,wrk2 mesh CPU,wrk2 mesh mem,iperf app CPU,iperf app mem,iperf mesh CPU,iperf mesh mem,iperf-client app CPU,iperf-client app mem,iperf-client mesh CPU,iperf-client mesh mem,faces-gui app CPU,faces-gui app mem,faces-gui mesh CPU,faces-gui mesh mem,face app CPU,face app mem,face mesh CPU,face mesh mem,smiley app CPU,smiley app mem,smiley mesh CPU,smiley mesh mem,smiley2 app CPU,smiley2 app mem,smiley2 mesh CPU,smiley2 mesh mem,smiley3 app CPU,smiley3 app mem,smiley3 mesh CPU,smiley3 mesh mem,color app CPU,color app mem,color mesh CPU,color mesh mem,color2 app CPU,color2 app mem,color2 mesh CPU,color2 mesh mem,color3 app CPU,color3 app mem,color3 mesh CPU,color3 mesh mem,linkerd-destination mesh CPU,linkerd-destination mesh mem,linkerd-identity mesh CPU,linkerd-identity mesh mem,linkerd-proxy-injector mesh CPU,linkerd-proxy-injector mesh mem,istiod mesh CPU,istiod mesh mem,istio-ingressgateway mesh CPU,istio-ingressgateway mesh mem,waypoint mesh CPU,waypoint mesh mem,ztunnel mesh CPU,ztunnel mesh mem
2025-03-28 02:04:47,79922,129318912,,,,,22177203,280907776,49894008,728686592,6791882,119185408,13140575,251162624,19932457,370348032,79922,129318912,20012379,499666944,72071211,1009594368,92083590,1509261312,,,,,,,,,,,,,,,,,4852,11587584,827160,12193792,50377,43110400,917746,25948160,1274,26054656,893248,18612224,7869,6545408,830930,12312576,6512,6217728,889940,11792384,2763,23359488,825140,13676544,2118,6418432,791706,12316672,4157,6025216,816012,12333056,9502206,136794112,1678288,49065984,1960081,65302528,,,,,,,,
2025-03-28 02:04:57,79922,129318912,,,,,22177203,280907776,49894008,728686592,6791882,119185408,13140575,251162624,19932457,370348032,79922,129318912,20012379,499666944,72071211,1009594368,92083590,1509261312,,,,,,,,,,,,,,,,,4852,11587584,827160,12193792,50377,43110400,917746,25948160,1274,26054656,893248,18612224,7869,6545408,830930,12312576,6512,6217728,889940,11792384,2763,23359488,825140,13676544,2118,6418432,791706,12316672,4157,6025216,816012,12333056,9502206,136794112,1678288,49065984,1960081,65302528,,,,,,,,
2025-03-28 02:05:07,79922,129318912,,,,,22177203,280907776,49894008,728686592,6791882,119185408,13140575,251162624,19932457,370348032,79922,129318912,20012379,499666944,72071211,1009594368,92083590,1509261312,,,,,,,,,,,,,,,,,4852,11587584,827160,12193792,50377,43110400,917746,25948160,1274,26054656,893248,18612224,7869,6545408,830930,12312576,6512,6217728,889940,11792384,2763,23359488,825140,13676544,2118,6418432,791706,12316672,4157,6025216,816012,12333056,9502206,136794112,1678288,49065984,1960081,65302528,,,,,,,,
2025-03-28 02:05:18,461619172,134950912,35384214,21131264,,,25216216,281882624,163154036,731226112,293017545,145776640,26000822,255135744,319018367,400912384,497003386,156082176,816021753,556994560,188370252,1013108736,1004392005,1570103296,,,,,35384214,21131264,79767667,28266496,,,,,,,,,0,11587584,823073,11927552,393009652,47554560,133208737,26152960,34965305,26820608,42236630,16961536,0,6545408,773005,12312576,0,6217728,787990,11792384,33641006,23781376,33894873,13713408,0,6418432,757328,12316672,3209,6025216,768242,12333056,16632826,137588736,2696037,49139712,6671959,68407296,,,,,,,,
2025-03-28 02:05:28,461619172,134950912,35384214,21131264,,,25216216,281882624,163154036,731226112,293017545,145776640,26000822,255135744,319018367,400912384,497003386,156082176,816021753,556994560,188370252,1013108736,1004392005,1570103296,,,,,35384214,21131264,79767667,28266496,,,,,,,,,0,11587584,823073,11927552,393009652,47554560,133208737,26152960,34965305,26820608,42236630,16961536,0,6545408,773005,12312576,0,6217728,787990,11792384,33641006,23781376,33894873,13713408,0,6418432,757328,12316672,3209,6025216,768242,12333056,16632826,137588736,2696037,49139712,6671959,68407296,,,,,,,,
2025-03-28 02:05:38,461619172,134950912,35384214,21131264,,,25216216,281882624,163154036,731226112,293017545,145776640,26000822,255135744,319018367,400912384,497003386,156082176,816021753,556994560,188370252,1013108736,1004392005,1570103296,,,,,35384214,21131264,79767667,28266496,,,,,,,,,0,11587584,823073,11927552,393009652,47554560,133208737,26152960,34965305,26820608,42236630,16961536,0,6545408,773005,12312576,0,6217728,787990,11792384,33641006,23781376,33894873,13713408,0,6418432,757328,12316672,3209,6025216,768242,12333056,16632826,137588736,2696037,49139712,6671959,68407296,,,,,,,,
2025-03-28 02:05:48,1254691736,134778880,31507438,21061632,,,36406934,350326784,335423035,729473024,620254156,149614592,12237213,255160320,632491369,404774912,1286199174,155840512,1918690543,560615424,371829969,1079799808,2290520512,1640415232,,,,,31507438,21061632,65506237,29290496,,,,,,,,,3021,11587584,772597,11927552,1061108827,48676864,342374670,28721152,109776010,25337856,135225843,16613376,3750,6545408,783814,12312576,7719,6217728,757758,12054528,83785048,23969792,73362111,13516800,5666,6418432,731477,12316672,1695,6025216,739649,12861440,9185897,137613312,1540340,49143808,1510976,68403200,,,,,,,,
2025-03-28 02:05:58,1254691736,134778880,31507438,21061632,,,36406934,350326784,335423035,729473024,620254156,149614592,12237213,255160320,632491369,404774912,1286199174,155840512,1918690543,560615424,371829969,1079799808,2290520512,1640415232,,,,,31507438,21061632,65506237,29290496,,,,,,,,,3021,11587584,772597,11927552,1061108827,48676864,342374670,28721152,109776010,25337856,135225843,16613376,3750,6545408,783814,12312576,7719,6217728,757758,12054528,83785048,23969792,73362111,13516800,5666,6418432,731477,12316672,1695,6025216,739649,12861440,9185897,137613312,1540340,49143808,1510976,68403200,,,,,,,,
2025-03-28 02:06:08,1254691736,134778880,31507438,21061632,,,36406934,350326784,335423035,729473024,620254156,149614592,12237213,255160320,632491369,404774912,1286199174,155840512,1918690543,560615424,371829969,1079799808,2290520512,1640415232,,,,,31507438,21061632,65506237,29290496,,,,,,,,,3021,11587584,772597,11927552,1061108827,48676864,342374670,28721152,109776010,25337856,135225843,16613376,3750,6545408,783814,12312576,7719,6217728,757758,12054528,83785048,23969792,73362111,13516800,5666,6418432,731477,12316672,1695,6025216,739649,12861440,9185897,137613312,1540340,49143808,1510976,68403200,,,,,,,,
2025-03-28 02:06:18,1246681690,131620864,32049116,21061632,,,21167707,332509184,347858625,730607616,616234403,148951040,13233875,254967808,629468278,403918848,1278730806,152682496,1908199084,556601344,369026332,1063116800,2277225416,1619718144,,,,,32049116,21061632,63777612,28651520,,,,,,,,,1269,11587584,730421,11927552,1052381313,45600768,333765354,28995584,109906496,25776128,135336036,17149952,0,6545408,777485,12312576,0,6217728,797277,11792384,84390622,23449600,79548566,13467648,0,6418432,754432,12316672,1990,6025216,747220,12337152,9474681,137093120,1925208,49467392,1833986,68407296,,,,,,,,
2025-03-28 02:06:29,1246681690,131620864,32049116,21061632,,,21167707,332509184,347858625,730607616,616234403,148951040,13233875,254967808,629468278,403918848,1278730806,152682496,1908199084,556601344,369026332,1063116800,2277225416,1619718144,,,,,32049116,21061632,63777612,28651520,,,,,,,,,1269,11587584,730421,11927552,1052381313,45600768,333765354,28995584,109906496,25776128,135336036,17149952,0,6545408,777485,12312576,0,6217728,797277,11792384,84390622,23449600,79548566,13467648,0,6418432,754432,12316672,1990,6025216,747220,12337152,9474681,137093120,1925208,49467392,1833986,68407296,,,,,,,,
2025-03-28 02:06:39,1246681690,131620864,32049116,21061632,,,21167707,332509184,347858625,730607616,616234403,148951040,13233875,254967808,629468278,403918848,1278730806,152682496,1908199084,556601344,369026332,1063116800,2277225416,1619718144,,,,,32049116,21061632,63777612,28651520,,,,,,,,,1269,11587584,730421,11927552,1052381313,45600768,333765354,28995584,109906496,25776128,135336036,17149952,0,6545408,777485,12312576,0,6217728,797277,11792384,84390622,23449600,79548566,13467648,0,6418432,754432,12316672,1990,6025216,747220,12337152,9474681,137093120,1925208,49467392,1833986,68407296,,,,,,,,
2025-03-28 02:06:49,1272237819,131895296,32285312,21061632,,,21891106,326463488,333978103,727777280,610615972,150380544,12860804,254967808,623476776,405348352,1304523131,152956928,1927999907,558305280,355869209,1054240768,2283869116,1612546048,,,,,32285312,21061632,62648939,29323264,,,,,,,,,1274,11587584,786233,11927552,1082921227,45907968,331928797,29593600,105381455,25337856,138791807,17313792,6131,6545408,792669,12312576,5268,6217728,774422,11792384,83913399,23855104,73395640,13459456,6130,6418432,751558,12320768,2935,6025216,745907,12337152,9146283,137355264,2025934,49213440,1688587,68399104,,,,,,,,
2025-03-28 02:06:59,1272237819,131895296,32285312,21061632,,,21891106,326463488,333978103,727777280,610615972,150380544,12860804,254967808,623476776,405348352,1304523131,152956928,1927999907,558305280,355869209,1054240768,2283869116,1612546048,,,,,32285312,21061632,62648939,29323264,,,,,,,,,1274,11587584,786233,11927552,1082921227,45907968,331928797,29593600,105381455,25337856,138791807,17313792,6131,6545408,792669,12312576,5268,6217728,774422,11792384,83913399,23855104,73395640,13459456,6130,6418432,751558,12320768,2935,6025216,745907,12337152,9146283,137355264,2025934,49213440,1688587,68399104,,,,,,,,
2025-03-28 02:07:09,1272237819,131895296,32285312,21061632,,,21891106,326463488,333978103,727777280,610615972,150380544,12860804,254967808,623476776,405348352,1304523131,152956928,1927999907,558305280,355869209,1054240768,2283869116,1612546048,,,,,32285312,21061632,62648939,29323264,,,,,,,,,1274,11587584,786233,11927552,1082921227,45907968,331928797,29593600,105381455,25337856,138791807,17313792,6131,6545408,792669,12312576,5268,6217728,774422,11792384,83913399,23855104,73395640,13459456,6130,6418432,751558,12320768,2935,6025216,745907,12337152,9146283,137355264,2025934,49213440,1688587,68399104,,,,,,,,
2025-03-28 02:07:19,1247426865,131694592,31931161,21061632,,,25199865,318058496,347171916,725528576,608810653,151162880,15359163,252829696,624169816,403992576,1279358026,152756224,1903527842,556748800,372371781,1043587072,2275899623,1600335872,,,,,31931161,21061632,64065082,29282304,,,,,,,,,3906,11587584,749532,11927552,1054497616,45780992,332154558,29970432,109511679,25157632,134000279,17440768,0,6545408,764819,12316672,0,6217728,815373,11792384,83411338,23961600,74759828,13774848,1174,6418432,731939,12316672,1152,6025216,769243,12341248,11134278,137277440,1636791,49209344,2588094,66342912,,,,,,,,
2025-03-28 02:07:30,1247426865,131694592,31931161,21061632,,,25199865,318058496,347171916,725528576,608810653,151162880,15359163,252829696,624169816,403992576,1279358026,152756224,1903527842,556748800,372371781,1043587072,2275899623,1600335872,,,,,31931161,21061632,64065082,29282304,,,,,,,,,3906,11587584,749532,11927552,1054497616,45780992,332154558,29970432,109511679,25157632,134000279,17440768,0,6545408,764819,12316672,0,6217728,815373,11792384,83411338,23961600,74759828,13774848,1174,6418432,731939,12316672,1152,6025216,769243,12341248,11134278,137277440,1636791,49209344,2588094,66342912,,,,,,,,
2025-03-28 02:07:40,1247426865,131694592,31931161,21061632,,,25199865,318058496,347171916,725528576,608810653,151162880,15359163,252829696,624169816,403992576,1279358026,152756224,1903527842,556748800,372371781,1043587072,2275899623,1600335872,,,,,31931161,21061632,64065082,29282304,,,,,,,,,3906,11587584,749532,11927552,1054497616,45780992,332154558,29970432,109511679,25157632,134000279,17440768,0,6545408,764819,12316672,0,6217728,815373,11792384,83411338,23961600,74759828,13774848,1174,6418432,731939,12316672,1152,6025216,769243,12341248,11134278,137277440,1636791,49209344,2588094,66342912,,,,,,,,
2025-03-28 02:07:50,1261221035,131907584,32445123,21061632,,,21501078,303321088,335824759,725082112,617107427,151138304,13124982,252882944,630232409,404021248,1293666158,152969216,1923898567,556990464,357325837,1028403200,2281224404,1585393664,,,,,32445123,21061632,66794944,29278208,,,,,,,,,4142,11587584,806051,11927552,1067839894,46526464,337957001,29876224,108394992,25182208,132853475,17502208,6372,6545408,828134,12312576,5231,6217728,869867,11792384,84960129,23404544,75507610,13783040,5271,6418432,769755,12324864,5004,6025216,720590,12341248,10011672,137334784,1470896,49209344,1642414,66338816,,,,,,,,
2025-03-28 02:08:00,1261221035,131907584,32445123,21061632,,,21501078,303321088,335824759,725082112,617107427,151138304,13124982,252882944,630232409,404021248,1293666158,152969216,1923898567,556990464,357325837,1028403200,2281224404,1585393664,,,,,32445123,21061632,66794944,29278208,,,,,,,,,4142,11587584,806051,11927552,1067839894,46526464,337957001,29876224,108394992,25182208,132853475,17502208,6372,6545408,828134,12312576,5231,6217728,869867,11792384,84960129,23404544,75507610,13783040,5271,6418432,769755,12324864,5004,6025216,720590,12341248,10011672,137334784,1470896,49209344,1642414,66338816,,,,,,,,
2025-03-28 02:08:10,1261221035,131907584,32445123,21061632,,,21501078,303321088,335824759,725082112,617107427,151138304,13124982,252882944,630232409,404021248,1293666158,152969216,1923898567,556990464,357325837,1028403200,2281224404,1585393664,,,,,32445123,21061632,66794944,29278208,,,,,,,,,4142,11587584,806051,11927552,1067839894,46526464,337957001,29876224,108394992,25182208,132853475,17502208,6372,6545408,828134,12312576,5231,6217728,869867,11792384,84960129,23404544,75507610,13783040,5271,6418432,769755,12324864,5004,6025216,720590,12341248,10011672,137334784,1470896,49209344,1642414,66338816,,,,,,,,
2025-03-28 02:08:20,1230669945,130281472,31606114,21123072,,,22172523,288501760,345024423,726511616,620572251,150134784,13110134,253075456,633682385,403210240,1262276059,151404544,1895958444,554614784,367196946,1015013376,2263155390,1569628160,,,,,31606114,21123072,64985650,29462528,,,,,,,,,0,11587584,772089,11927552,1033416916,44404736,333775038,28938240,112788111,24956928,140397066,17494016,0,6545408,781093,12312576,0,6217728,746463,11792384,84455484,24125440,77598514,13537280,6135,6418432,751624,12328960,3299,6025216,764714,12341248,9573260,137351168,1792428,49369088,1744446,66355200,,,,,,,,
2025-03-28 02:08:30,1230669945,130281472,31606114,21123072,,,22172523,288501760,345024423,726511616,620572251,150134784,13110134,253075456,633682385,403210240,1262276059,151404544,1895958444,554614784,367196946,1015013376,2263155390,1569628160,,,,,31606114,21123072,64985650,29462528,,,,,,,,,0,11587584,772089,11927552,1033416916,44404736,333775038,28938240,112788111,24956928,140397066,17494016,0,6545408,781093,12312576,0,6217728,746463,11792384,84455484,24125440,77598514,13537280,6135,6418432,751624,12328960,3299,6025216,764714,12341248,9573260,137351168,1792428,49369088,1744446,66355200,,,,,,,,
2025-03-28 02:08:41,1230669945,130281472,31606114,21123072,,,22172523,288501760,345024423,726511616,620572251,150134784,13110134,253075456,633682385,403210240,1262276059,151404544,1895958444,554614784,367196946,1015013376,2263155390,1569628160,,,,,31606114,21123072,64985650,29462528,,,,,,,,,0,11587584,772089,11927552,1033416916,44404736,333775038,28938240,112788111,24956928,140397066,17494016,0,6545408,781093,12312576,0,6217728,746463,11792384,84455484,24125440,77598514,13537280,6135,6418432,751624,12328960,3299,6025216,764714,12341248,9573260,137351168,1792428,49369088,1744446,66355200,,,,,,,,
2025-03-28 02:08:51,1235185678,131579904,33925494,21061632,,,21170563,285659136,338846255,724299776,614387298,151764992,12575462,253333504,626962760,405098496,1269111172,152641536,1896073932,557740032,360016818,1009958912,2256090750,1567698944,,,,,33925494,21061632,63438266,29413376,,,,,,,,,1671,11587584,804610,11927552,1041711528,45871104,334086579,30531584,110637800,25497600,137788405,17596416,6606,6545408,756568,12312576,6878,6217728,803577,11792384,82819701,23416832,75165066,13524992,0,6418432,754256,12324864,1494,6025216,789971,12341248,9114334,137621504,1813454,49356800,1647674,66355200,,,,,,,,
2025-03-28 02:09:01,1235185678,131579904,33925494,21061632,,,21170563,285659136,338846255,724299776,614387298,151764992,12575462,253333504,626962760,405098496,1269111172,152641536,1896073932,557740032,360016818,1009958912,2256090750,1567698944,,,,,33925494,21061632,63438266,29413376,,,,,,,,,1671,11587584,804610,11927552,1041711528,45871104,334086579,30531584,110637800,25497600,137788405,17596416,6606,6545408,756568,12312576,6878,6217728,803577,11792384,82819701,23416832,75165066,13524992,0,6418432,754256,12324864,1494,6025216,789971,12341248,9114334,137621504,1813454,49356800,1647674,66355200,,,,,,,,
